Barcode,Product Name,Packing Size,Previous Price,Discount,Pack Price,Supplier,Selling Price,Promotion Price,Other,Filename
"",POPO MURUKU IKAN KEROPK ORIGINAL 20(24X12G),20.0,29.0,0.0,29.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",SNK KU SHOYU MEMI FUNPACK ORIGINAL 24X8X14G,24.0,27.0,0.0,27.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHYS CREAM OTART BLUEBERRY 12X192G,12.0,20.5,0.0,20.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHYS OAT KRUNCH BREAKFAST DARK CHOCOLATE BLUEBERRY 12X192G,12.0,21.0,0.0,21.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHYS OAT KRUNCH BREAKFAST CRANBERRY 12X192G,12.0,21.0,0.0,21.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHY CREAM CRACKER 12X300G,12.0,18.85,0.0,18.85,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAGGI HOT CUP TOM YAM (2) 24X60G,24.0,10.0,0.0,10.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAMIE EXPRESS CUP NOODLE CURRY 24X65G,24.0,13.0,0.0,13.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",BIKA (217G) PARTY PACK CHICKEN FLAVORED CRACKERS (GREEN) 6X10X60G,6.0,22.5,0.0,22.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",ORIENTAL PRAWN FP 30(8X14G),30.0,37.0,0.0,37.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",100 PLUS ORIGINAL ZERO 12X11LT,12.0,0.0,0.0,0.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",HUP SENG DELUXE ORIGINAL CRACKERS 12X258G,12.0,19.5,0.0,19.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHYS BUTTER SANDWICH CRACKER 12X270G,12.0,18.85,0.0,18.85,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHYS WHEAT CRACKERS 12X270G,12.0,18.85,0.0,18.85,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHY ORIGINAL CREAM CRACKER 12X375G,12.0,18.85,0.0,18.85,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHY VEGETABLE CRACKER 12X390G,12.0,18.85,0.0,18.85,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",SOFTLAN FLORAL FANTASY REFILL 8X16LT,8.0,13.6,0.0,13.6,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",TOP LIQUID BLUE STAIN BUSTER 4X36KG,4.0,25.7,0.0,25.7,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAGICLEAN TOILET BLEACH REGULAR 12X500ML,12.0,24.0,0.0,24.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAMIE CHEF CREAMY TOMYAM THAI 8(4X82G),8.0,15.0,0.0,15.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAMIE CHEF CURRY LAKSA 8(4X89G),8.0,15.0,0.0,15.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAGGI TOMATO KETCHUP 24X340G,24.0,14.5,0.0,14.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAGGI CHILLI SAUCE 24X340G,24.0,14.5,0.0,14.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",BREEZE LIQUID GENTLE OF SKIN 4X36KG,4.0,25.7,0.0,25.7,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FAB LIQUID COLOUR CARE 4X36KG,4.0,39.5,0.0,39.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FAB LIQUID COLOUR CARE REFILL 6X25LT,6.0,39.5,0.0,39.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",DYNAMO LIQUID ANTI BACTERIAL 6X25LT,6.0,39.5,0.0,39.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",DYNAMO LIQUID EAU DE ROSE REFILL 6X25LT,6.0,39.5,0.0,39.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",DYNAMO LIQUID FRESH REFILL 6X25LT,6.0,39.5,0.0,39.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FAB DETERGENT POWDER ANTI BACTERIAL 18X650G,18.0,27.9,0.0,27.9,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FAB DETERGENT POWDER WHITE 18X650G,18.0,27.9,0.0,27.9,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FAB LAUNDRY POWDER COTTON 5X2KG,5.0,20.5,0.0,20.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MILO NUGGETS 30X25G,30.0,7.5,0.0,7.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",NESTLE MILO CEREAL 24X70G,24.0,8.4,0.0,8.4,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",BREEZE LIQUID FRAGRANCE OF COMFORT (PINK) 4X36KG,4.0,24.5,0.0,24.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",BREEZE LIQUID ODOR BUSTER 4X36KG,4.0,25.7,0.0,25.7,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",BREEZE LIQUID PERFUME 4X36KG,4.0,25.7,0.0,25.7,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",ZEES SAVOURY CRACKERS ORIGINAL 30X75G,30.0,11.25,0.0,11.25,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",SUPER RING CHEESE FLAV 30X75G,30.0,22.5,0.0,22.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",LEXUS VEGETABLE CRACKER 12X200G,12.0,20.5,0.0,20.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",OBASAN STEAMED CAKE PANDAN 20X100G,20.0,12.5,0.0,12.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",SNK KU SHOYU LEMI FUNPACK ORIGINAL 24X8X14G,24.0,27.0,0.0,27.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",KAO WIDE BLEACH COLOUR LIQUID 6X2LT,6.0,21.0,0.0,21.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",TOP LIQUID BRILLIANT WHITE 4X36KG,4.0,25.7,0.0,25.7,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",TOP LIQUID BLOOMING PLEASURE 4X36KG,4.0,25.7,0.0,25.7,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",HUP SENG DELUXE ORIGINAL 12X258G,12.0,19.5,0.0,19.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHY SUGAR CRACKER 12X390G,12.0,22.0,0.0,22.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",CLOUD 9 CANDY BUTTER CARAMEL 72X62G,72.0,9.0,0.0,9.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",CLOUD 9 CANDY CHOCOLATE CHEWS (POUCH) 72X62G,72.0,9.0,0.0,9.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS BLACKCURRANT 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS LYCHEE 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS MANGO 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS STRAWBERRY 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",CLOUD 9 CANDY CREME STRAWBERRY (POUCH) 72X62G,72.0,9.0,0.0,9.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",CLOUD 9 CANDY ICE LEMON TEA 72X62G,72.0,9.0,0.0,9.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",LEXUS CHOCO CREAM COATED BISCUITS 12X200G,12.0,20.5,0.0,20.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",LEXUS PEANUT BUTTER SANDWICH 12X190G,12.0,20.5,0.0,20.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",SOFTLAN FLORAL FANTASY REFILL (PURPLE) 8X16LT,8.0,13.6,0.0,13.6,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",100 PLUS 12X175L,12.0,12.3,0.0,12.3,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAGGI CHEF CUP NOODLE TOMYAM THAI 24X65G,24.0,13.0,0.0,13.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAMIE PREMIUM CURRY NOODLE (C) 8(5X70G),8.0,11.5,0.0,11.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAMIE PREMIUM NOODLE (S1) 8(6X81G),8.0,11.5,0.0,11.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MAMIE PREMIUM NOODLE (D) 8(5X70G),8.0,11.5,0.0,11.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS GUAVA 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS ORANGE 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",ZZEE INSTANT NOODLE 10X600G,10.0,17.9,0.0,17.9,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",POKKA JASMINE GREEN TEA 6(6X250ML),6.0,9.2,0.0,9.2,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",KNORR CUP PORRIDGE MUSHROOM 36X26G,36.0,11.5,0.0,11.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(303G) CHOC LAYER CAKE 12(24X18G),12.0,27.2,0.0,27.2,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(303G) PANDAN LAYER CAKE 12(24X18G),12.0,27.2,0.0,27.2,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",MUNCHYS BUTTER SANDWICH 12X270G,12.0,18.85,0.0,18.85,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",BIKA (040B) CHICKEN FLASNACK (GREEN) 6X10X60G,6.0,28.0,0.0,28.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",DOUBLE DECKER FP PRAWN 10(8X130G),10.0,8.5,0.0,8.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",SUPER RING CHEESE FLAV 10X60G,10.0,13.5,0.0,13.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",HANSA PLAST ELASTIC 12X100S,12.0,9.6,0.0,9.6,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",KAO WIDE BLEACH COLOUR POWDER 12X10X3G,12.0,9.6,0.0,9.6,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",NESTLE HONEY STAR 24X70G,24.0,22.0,0.0,22.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",NESTLE KOKO KRUNCH 24X70G,24.0,13.5,0.0,13.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",FRUITS PLUS ORIGINAL ZERO 48X120G,48.0,33.5,0.0,33.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(303G) COCOA LAYER CAKE 12(24X18G),12.0,34.2,0.0,34.2,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(303G) STRAWBERRY LAYER CAKE 12(24X18G),12.0,28.8,0.0,28.8,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(304A) WAFER STRAWBERRY 24(30X11G),24.0,54.5,0.0,54.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(304A) CHOC STICK WAFER 24(30X11G),24.0,54.5,0.0,54.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",JULIES PEANUT BUTTER CRACKERS 24X85G,24.0,34.5,0.0,34.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(303G) CHOCOLATE LAYER CAKE 12(24X18G),12.0,27.2,0.0,27.2,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",APOLLO(304A) CHOCOLATE STICK WAFER 24(30X11G),24.0,54.5,0.0,54.5,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",ORIENTAL GREEN PEAS SNACK 6X10X60G,6.0,30.0,0.0,30.0,TGS GROUP SDN BHD,0.0,0.0,,TGS.pdf
"",100 PLUS 500ML 24 X 500ML,150.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",100 PLUS ZERO 24 X 500ML,60.0,13.5,0.0,13.5,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN 500ORANGE 24 X 500ML,50.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",POKKA GREEN TEA (MSIA) 24 X 300ML,208.0,11.0,0.0,11.0,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",PRISTIN DRINKING WATER 12 X 15L,260.0,2.4,0.0,2.4,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",PRISTIN DRINKING WATER 24 X 500ML,336.0,2.4,0.0,2.4,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",100 PLUS (CAN) 24 X 325ML,650.0,9.2,0.0,9.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN SEASON LEMON TEA (CAN) 24 X 300ML,130.0,8.1,0.0,8.1,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN 500 ICE CREAM SODA 24 X 500ML,50.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN 500SARSI 24 X 500ML,50.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",PRISTIN DRINKING WATER 65P 12 X 15L,325.0,2.4,0.0,2.4,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",100PLUS ZERO 12 X 11L,9.0,0.0,0.0,0.0,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN 500FRUITADE 24 X 500ML,50.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN 500GRAPE 24 X 500ML,50.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN 500ZAPPEL 24 X 500ML,50.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",COKE 125L 12 X 125L,264.0,8.95,0.0,8.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",WANG LAO JI (CAN) 24 X 310ML,130.0,11.5,0.0,11.5,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",HSC OLDENLANDIA (CAN) 24 X 325ML,40.0,12.8,0.0,12.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",100 PLUS (CAN) 28TIN 28 X 325ML,300.0,10.2,0.0,10.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",100 PLUS 175 12 X 175L,68.0,12.45,0.0,12.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN FRUITADE 12 X 11L,55.0,8.45,0.0,8.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN SARSI 12 X 11L,55.0,8.45,0.0,8.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN STRAWBERRY 12 X 11L,55.0,8.45,0.0,8.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN ORANGE 12 X 11L,55.0,8.45,0.0,8.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN ZAPPER 12 X 11L,55.0,8.45,0.0,8.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",FN GRAPE 12 X 11L,55.0,8.45,0.0,8.45,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",AW 125L 12 X 125L,55.0,8.95,0.0,8.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",MAGGI CURRY MEE 12 X 5PKT,98.0,14.8,0.0,14.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",MAGGI CHICKEN MEE (exp 300426) 12 X 5PKT,196.0,6.5,0.0,6.5,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",QOO WHITE GRAPE (CAN) 24 X 330ML,224.0,12.2,0.0,12.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",CADBURY ALMOND BAR 130G X 12 X 6,5.0,133.2,0.0,133.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",CADBURY HAZELNUT BAR 130G X 12 X 6,5.0,133.2,0.0,133.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",CADBURY MILK BAR 130GX12X6,5.0,133.2,0.0,133.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",YEOS SOYA BEAN (CAN) 24 X 300ML,120.0,8.7,0.0,8.7,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",YEOS GRASS JELLY (CAN) 24 X 300ML,120.0,8.7,0.0,8.7,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",YEOS LYCHEE (PKT) 24 X 240ML,200.0,5.95,0.0,5.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",YEOS SOYA BEAN (PKT) 24X 240ML,200.0,5.95,0.0,5.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",YEOS WINTERMELON (PKT) 24 X 240ML,200.0,5.95,0.0,5.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",YEOS CHRYSANTHEMUM TEA (PKT) 24 X 240ML,400.0,5.95,0.0,5.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",SPRITE 125L 12 X 125L,55.0,8.95,0.0,8.95,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",TASHI DRINKING WATER 24 X 500ML,504.0,2.4,0.0,2.4,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",TASHI DRINKING WATER 12 X 15L,325.0,2.4,0.0,2.4,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",MAGGI CHICKEN MEE 12 X 5PKT,48.0,12.5,0.0,12.5,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",BREEZE FD POWER SILKY SAKURA 4 X 36KG,36.0,24.2,0.0,24.2,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",TOP STAIN BUSTER FD BLUE 4 X 36KG,40.0,24.8,0.0,24.8,SY FOODSTUFFS TRADING PTE LTD,0.0,0.0,,SY.pdf
"",380ML PET LONGAN RED DATE DK X24 SG,24.0,22.8,0.0,22.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",CAN325ML KICKAPOO JOY JUICE ORIG5X24 SG,24.0,12.9,0.0,12.9,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",300ML CAN YEOS CHRY TEA 5 HCS X24SG,24.0,12.9,0.0,12.9,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",300ML CAN YEOS SOY BEAN DK 5HCS X24 SG,24.0,13.2,0.0,13.2,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",300ML CAN YEOS WINTER MELON X24(LS) MYSG,24.0,12.9,0.0,12.9,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",PET500ML KICKAPOO JOY JUICE ORIG5X24SG,24.0,22.8,0.0,22.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",15L PET KICKAPOO JOY JUICE MANGOx12 SG,12.0,19.8,0.0,19.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",CAN325ML KICKAPOO JOY JUICE,24.0,0.0,0.0,0.0,YHS (SINGAPORE) PTE LTD,25.0,25.0,,YHS JAN TO MAY.pdf
"",PET15L KICKAPOO JOY JUICE ORIG5X12SG,12.0,19.8,0.0,19.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",250ML TB YEOS FHARVEST GT HORSE 4X6 SG,24.0,9.3,0.0,9.3,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",250ML TB YEOS CHRY TEA 4X6 SG F120,24.0,9.3,0.0,9.3,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",250ML TB YEOS LYCHEE DK 4X6 SG F120,24.0,9.3,0.0,9.3,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",250ML TB YEOS WINTER MELON 4X6 SG F120,24.0,9.3,0.0,9.3,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",250ML TB YEOS SOY BEAN MILK 4X6 SG F120,24.0,10.0,0.0,10.0,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",15L PET LONGAN RED DATE DK RAYA X12 SG,12.0,19.8,0.0,19.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",330ML TB YEOS OOLONG TEA X24 SG,24.0,12.9,0.0,12.9,YHS (SINGAPORE) PTE LTD,25.0,25.0,,YHS JAN TO MAY.pdf
"",100G JELBD STRAWBRY CHIA JELLY 4X10,40.0,0.0,0.0,0.0,YHS (SINGAPORE) PTE LTD,50.0,50.0,,YHS JAN TO MAY.pdf
"",325ML CAN PD SPKLG VIT PEACH DK 6X4 SG,24.0,14.5,0.0,14.5,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",325ML CAN PD SPKLG VIT WGRAPE DK 6X4 SG,24.0,0.0,0.0,0.0,YHS (SINGAPORE) PTE LTD,25.0,25.0,,YHS JAN TO MAY.pdf
"",PET500ML KICKAPOO JOY JUICE ORIG5X24 SG,24.0,22.8,0.0,22.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",250ML TB YEOS WINTER MELON 4X6 SG,24.0,9.3,0.0,9.3,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",15L PET YEOS CHRY TEA 5HCS X12 SG,12.0,19.8,0.0,19.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",100G JELBD APPLE CHIA JELLY 4X10,40.0,33.8,0.0,33.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",100G JELBD APPLE N GRAPE CHIA JELLY 4X10,40.0,33.8,0.0,33.8,YHS (SINGAPORE) PTE LTD,0.0,0.0,,YHS JAN TO MAY.pdf
"",100G JELBD GRAPE CHIA JELLY 4X10,40.0,0.0,0.0,0.0,YHS (SINGAPORE) PTE LTD,50.0,50.0,,YHS JAN TO MAY.pdf
"",PS Bleach 1kg Lemon 112,12.0,7.677163636998113,0.0,7.677163636998113,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",SC Pewangi Fabric Softener Affinity 700ml 118,18.0,11.224943802580574,0.0,11.224943802580574,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Antibacterial Hand Wash Apple 700g 118,18.0,11.51574545549717,0.0,11.51574545549717,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Antibacterial Hand Wash Orange 700g 118,18.0,11.51574545549717,0.0,11.51574545549717,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Antibacterial Hand Wash Peach 700g 118,18.0,11.51574545549717,0.0,11.51574545549717,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Antibacterial Hand Wash Strawberry 700g 118,18.0,11.51574545549717,0.0,11.51574545549717,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Totalclean Anti Bacterial Hand Wash Lavender Eternity 700g 118,18.0,11.51574545549717,0.0,11.51574545549717,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",SC Concentrated Floor Cleaner 3 Litre Apple 16,6.0,9.344426447053259,0.0,9.344426447053259,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Sabun Cuci Berkualiti 23kg Cherry Blossom 16,6.0,14.927818183051887,0.0,14.927818183051887,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Sabun Cuci Berkualiti 23kg Purple Lavender 16,6.0,14.927818183051887,0.0,14.927818183051887,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Sabun Cuci Berkualiti 23kg Miracle 16,6.0,14.927818183051887,0.0,14.927818183051887,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",SC Pewangi Fabric Softener Romance Rose 18 Liter 18,8.0,8.91791735610892,0.0,8.91791735610892,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",SC Pewangi Fabric Softener Lavender Bouquet 18 Liter 18,8.0,8.91791735610892,0.0,8.91791735610892,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
"",Sure Clean Drain Clog Remover 500ml 124,24.0,13.95847933999657,0.0,13.95847933999657,BIO CLEAN SUPPLY SDN BHD,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
